核准	0	0	1	0	10	9
罗威	0	10	54	0	0	0
化学镀	0	0	65	1	0	0
松桃	0	8	26	0	0	3
纸浆	0	0	239	0	0	1
矿产	0	37	3840	9	1	29
有的	2	0	3	0	0	295
金福	0	141	881	6	0	0
漩涡	0	3	7	0	0	3
誉为	0	0	4	0	0	31
终止	0	0	1	0	0	6
岗区	0	0	1058	0	0	1
抽水站	0	0	1	1	0	0
幼稚园	0	0	1	5	0	0
亚美尼亚	0	2	2	0	0	0
三河市	0	364	29	0	0	0
威尔士	0	7	45	0	0	4
野禽	0	0	17	0	0	0
清酒	0	0	16	0	0	0
绽放	0	5	11	0	0	6
除草剂	0	0	3	1	0	1
电话亭	0	0	2	0	0	1
漳河	0	8	59	0	0	1
小曹娥镇	0	0	22	0	0	0
肯特	0	11	203	0	0	0
有益	0	5	18	0	0	41
公务员	0	1	15	0	0	37
丰乐镇	0	0	39	0	0	2
里程	0	20	247	0	0	8
野种	0	0	2	0	0	0
西湖	6	101	1316	0	0	15
金盏花	0	1	1	0	0	0
隆尧县	0	140	59	1	0	0
砂仁	0	1	4	0	0	0
桓仁	0	1009	148	2	0	1
渐进	0	0	2	0	0	0
辩护律师	0	0	3	3	0	7
活塞杆	0	0	10	0	0	0
波尔卡	0	2	8	0	0	6
双生	0	5	61	0	0	0
板桥	0	47	430	1	0	2
国际化	0	2	5	0	0	15
卤化物	0	0	2	0	0	0
名流	0	62	310	0	0	4
小兄弟	0	1	3	0	0	3
细毛	0	3	6	0	0	0
补遗	0	0	1	0	0	0
渔轮	0	0	15	0	0	5
岔口	0	11	95	0	0	0
谢天谢地	0	1	0	0	0	1
肾炎	0	0	1	0	0	0
首饰	0	3	2890	27	0	4
富民	0	176	1258	1	0	9
纵深	0	3	18	0	0	4
同济	0	95	601	1	0	1
学无止境	0	0	2	0	0	3
西游	0	3	28	0	0	1
皂素	0	0	29	0	0	0
部长	0	0	24	2	54	268
枇杷	0	5	52	0	0	0
云居寺	0	0	1	0	0	0
耳聋	0	0	2	0	0	8
景观	0	1	2885	5	0	16
┙	0	0	1	0	0	1
美分	0	0	8	0	0	6
醪糟	0	0	23	0	0	0
┛	0	0	1	0	0	1
列宁格勒	0	1	1	0	0	0
┟	0	0	1	0	0	1
面面观	0	0	1	0	0	0
┑	0	0	1	0	0	1
┐	0	0	3	0	0	1
军需品	0	0	1	0	0	0
纯洁	0	5	23	0	0	4
┒	0	0	1	0	0	1
┕	0	0	2	0	0	1
┗	0	0	5	0	0	1
互助会	0	0	2	1	0	6
┊	0	0	1	0	0	1
┋	0	0	1	0	0	1
老虎	0	25	107	1	0	32
看法	0	2	6	0	0	59
┍	0	0	1	0	0	1
┎	0	0	3	0	0	1
群体	0	0	5	0	0	32
─	50	1	9	0	4	1
━	0	0	3	1	0	1
周报	0	0	5	1	0	2
│	0	0	13	0	0	1
┃	0	0	2	0	0	1
响器	0	0	4	0	0	0
明太鱼	0	0	3	0	0	0
┆	0	1	1	0	0	1
眺望	0	0	3	0	0	2
杀灭	0	0	14	0	0	3
┻	0	0	1	0	0	1
古物	0	0	7	0	0	0
长毛兔	0	5	60	0	0	0
┾	0	0	1	0	0	1
┽	0	1	0	0	0	1
┼	0	0	36	5	0	1
堆沟港	0	0	28	0	0	0
┲	0	0	1	0	0	1
小户	0	0	1	0	0	0
电解质	0	0	1	0	0	0
┱	0	1	1	0	0	1
受理	0	0	41	1	10	22
缺少	0	0	1	0	0	33
肥牛	0	1	95	3	0	2
┶	0	2	0	0	0	1
观澜湖	0	0	1	0	0	0
县直	0	0	12	0	0	3
┪	0	0	2	0	0	1
┫	0	0	1	0	0	1
居家	0	42	536	0	0	2
金石	0	171	1560	2	0	1
┯	0	0	16	0	0	1
萨马拉	0	0	1	0	0	0
金矿	0	7	184	0	0	1
┣	0	0	1	0	0	1
皇粮	0	0	13	0	0	0
┧	0	0	2	0	0	1
明镜	0	6	68	1	0	1
┤	0	0	1	0	0	1
┥	0	2	2	2	0	1
屋子	0	0	15	0	0	8
和平	0	689	2354	5	0	457
清远	0	5473	1374	1	0	0
卓著	0	0	4	0	0	10
柱子	0	5	13	0	0	2
乃东县	0	1	0	0	0	1
厂纪	0	1	0	0	0	0
果料	0	0	1	0	0	0
发生	1	2	165	1	4	421
哗啦	0	5	2	0	0	0
百尺竿头	0	0	1	0	0	0
小报	0	0	1	0	0	1
清迈	0	0	6	0	0	3
加利福尼亚州	1	0	0	0	0	3
清运	0	0	29	0	0	0
╇	0	0	1	0	0	1
╀	0	1	0	0	0	1
╃	0	0	1	0	0	1
鬓毛	0	0	1	0	0	0
有着	0	0	0	0	1	90
层层	0	1	3	0	0	16
岛内	0	1	6	0	0	8
监理	0	6	3082	8	0	6
鹿溪河	0	0	2	0	0	0
果敢	0	4	2	0	0	4
桂光	0	2	27	1	0	12
岸上	0	3	7	0	0	2
华蓥	0	318	113	0	0	0
定点	0	0	258	3	0	15
有情人	0	1	0	0	0	0
非线性	0	0	4	0	0	0
急救包	0	0	6	0	0	0
九龙山	0	10	76	0	0	0
山国	0	0	91	0	0	0
血防	0	1	9	0	0	0
短刀	0	0	2	0	0	0
采种	0	0	4	0	0	0
马背	0	0	5	0	0	0
工业化	0	0	18	1	0	13
可燃	0	1	3	0	0	1
无公害	0	21	324	0	0	7
蟹黄	0	0	2	0	0	0
国际制	0	1	21	0	0	0
三原色	0	32	85	0	0	0
▲	18	3	3	2	0	12
△	1	0	0	0	0	14
参看	1	0	0	0	0	0
桂冠	0	17	88	2	0	4
发电	0	4	2411	9	0	26
向海	0	9	12	0	0	1
投融资	0	1	45	1	0	0
游览	0	0	12	0	0	9
被褥	0	1	34	1	0	5
驼绒	0	1	35	0	0	0
□	0	0	1	5	0	1
■	0	2	5	0	0	1
扶风县	0	30	15	0	0	0
屋宇	0	1	14	0	0	0
司炉	0	0	1	0	0	0
暮色	0	0	2	0	0	2
大家庭	0	3	25	0	0	19
山场	0	0	5	4	0	1
艺术界	0	0	3	0	0	5
对方	0	1	5	1	0	34
哨口	0	0	3	0	0	0
澳柯玛	0	58	150	0	0	0
◆	0	8	4	8	0	1
呆板	0	1	0	0	0	1
月石	0	0	7	0	0	0
清道	0	0	10	0	0	0
考虑	2	0	5	1	0	115
●	0	4	8	4	0	77
○	0	0	21	0	0	1
线段	0	0	1	0	0	1
重磅	0	0	3	0	0	1
格力	0	94	704	0	0	1
观望	0	0	1	0	0	8
白纸	0	0	14	0	0	0
勘探者	0	0	2	0	0	13
山地	0	15	108	0	0	16
酱菜	0	1	587	6	0	0
古猿	0	0	14	0	0	1
厘米	0	1	9	0	0	23
唐代	0	7	5	0	0	1
衡量	0	2	28	0	0	21
竹制品	0	4	2168	1	0	0
盔甲	0	0	9	0	0	1
同村	0	0	11	0	0	2
丙烯酸	0	0	20	0	0	0
自主	0	24	70	1	0	40
纪念日	0	2	4	0	0	5
卫生设备	0	0	32	0	0	0
美妙	0	11	22	0	0	3
研习	0	0	1	0	0	0
滩羊	0	0	14	0	0	0
知名	0	6	72	0	0	21
后期	0	0	64	0	0	9
柏油	0	0	7	0	0	3
机组	0	0	37	2	0	22
发源	0	7	134	0	0	0
格律	0	7	55	0	0	0
家法	0	0	3	0	0	0
柠檬	0	51	234	1	0	0
山嘴	0	0	25	0	0	0
扶贫办	0	0	24	3	0	3
古汉	0	2	93	1	0	0
酿酒	0	2	1617	0	0	5
吊架	0	0	37	6	0	0
混凝土	0	17	1346	2	0	13
自习	0	0	1	0	0	0
东南亚	0	49	49	0	0	144
标明	0	0	6	1	0	11
机绣	0	0	177	0	0	0
卫生站	0	0	1	518	0	0
自乐	0	1	6	0	0	2
居室	0	4	189	0	0	6
白羽	0	10	43	0	0	0
脚板	0	0	10	0	0	0
桂庙	0	0	1	0	0	2
人来人往	0	1	0	0	0	3
汤姆逊	0	7	31	0	0	0
錾子	0	1	0	0	0	0
澄沙	0	0	1	0	0	0
柴树	0	1	3	0	0	1
金融	0	50	1459	6	0	867
高粱	0	6	94	0	0	3
员工	0	2	21	9	0	50
字码	0	0	1	0	0	0
同期	0	2	1	0	0	71
砍价	0	0	1	0	0	1
明日黄花	0	1	0	0	0	0
口气	0	0	2	0	0	1
朦胧	0	5	8	0	0	1
馊主意	0	0	2	0	0	0
陆家嘴	0	0	19	0	0	4
人事部门	0	0	2	0	0	5
梁园	0	17	383	1	0	1
双拥办	0	0	1	0	0	1
核心	0	15	76	0	0	135
胶水	0	8	1409	10	0	0
发电机	0	14	1055	6	0	5
临澧县	0	450	92	0	0	0
名望	0	16	45	0	0	2
吉林	0	9595	1081	8	0	20
美好	0	168	549	3	0	83
石刻	0	2	78	1	0	5
口水	0	2	16	0	0	1
万家寨	0	0	4	0	0	1
美女	0	15	43	0	0	4
抗美援朝	0	0	0	0	1	2
厂矿	0	2	64	0	0	9
文学社	0	0	2	0	0	0
澄江	0	20	141	0	0	0
格式	0	2	20	0	0	1
原理	0	5	68	1	0	25
马褂	0	0	1	0	0	0
升级	0	3	33	1	0	30
排风扇	0	0	7	0	0	0
周密	0	3	7	0	0	12
行风	0	4	15	0	0	1
联络	2	3	119	3	0	10
魔法	0	31	59	1	0	0
解析	0	0	1	0	0	0
动力源	0	5	97	1	0	1
骨质增生	0	5	31	0	0	1
副食	0	11	3374	23	0	0
油公司	0	0	23	158	0	2
藁城市	0	385	132	0	0	0
一步到位	0	1	3	0	0	2
柳树	0	9	86	0	0	4
汽车业	0	0	5	0	0	3
咕噜	0	6	14	0	0	0
清高	0	0	27	0	0	0
知县	0	0	3	0	0	0
人民报	0	0	1	0	0	3
小憩	0	0	1	0	0	2
同月	0	2	1	0	0	2
吊杆	0	0	6	0	0	0
胥浦	0	0	7	0	0	0
誊印	0	0	13	0	0	0
盐田	0	11	80	0	4	0
绿孔雀	0	1	3	0	0	0
仓山区	0	3	307	0	0	0
肥田	0	4	21	0	0	2
一触即发	0	0	3	0	0	2
取消	4	2	1	0	1	96
肚皮	0	1	24	0	0	0
双湖	0	6	75	0	0	1
潜热	0	1	0	0	0	0
柜橱	0	0	2	0	0	0
将才	0	0	2	0	0	0
缕析	0	0	1	0	0	0
脊椎	0	1	6	0	0	1
柳枝	0	2	7	0	0	0
聊聊	0	1	0	0	0	0
木耳	0	21	383	6	0	1
盲点	0	0	1	0	0	2
向明	0	14	103	0	0	0
青少年宫	0	1	13	2	0	1
肝癌	0	0	2	0	0	3
三叶草	0	12	35	0	0	0
硝化棉	0	1	7	0	0	0
局子	0	0	4	0	0	0
客源	0	2	12	0	0	0
咕嘟	0	1	0	0	0	0
南粤	0	41	195	0	0	2
昆山市	0	4283	266	0	0	0
咸阳市	0	245	121	0	0	6
后景	0	1	3	0	0	0
联网	0	5	195	1	0	28
月下老人	0	0	2	0	0	0
动量	0	1	9	0	0	0
美声	0	23	181	1	0	2
真正	0	4	32	1	0	199
紫外光	0	0	25	0	0	0
维修厂	0	0	26	421	0	0
羊奶	0	0	16	0	0	0
野蚕	0	0	6	0	0	0
冶炼厂	0	4	169	1619	0	4
煤气灶	0	0	20	0	0	0
口服液	0	0	9	1	0	6
酿造	0	1	1800	0	0	3
屠场	0	0	2	20	0	0
石南	0	7	158	0	0	1
老表	0	3	5	0	0	0
可比	0	2	39	0	0	5
石印	0	1	12	0	0	0
西画	0	0	3	0	0	0
勤谨	0	0	7	0	0	0
四重奏	0	0	3	0	0	1
信天翁	0	2	20	0	0	0
射手	0	7	16	0	0	0
同桌	0	10	3	0	0	0
芮城县	0	380	195	0	0	0
潮湿	0	1	1	1	0	3
冷藏车	0	1	28	1	0	0
煤气炉	0	1	25	0	0	0
全自动	0	16	232	0	1	5
文水县	0	77	114	0	0	0
安然	0	76	321	1	0	3
对接	0	0	12	0	0	5
美院	0	0	19	1	0	5
大洲岛	0	0	4	0	0	0
行驶	0	1	3	3	0	12
孪生	0	2	1	0	0	2
肺结核	0	1	1	0	0	0
包衣	0	0	24	0	0	2
台毯	0	0	2	0	0	0
单纯	0	7	2	0	0	27
更衣	0	0	1	0	0	2
尚志	0	13	113	0	0	4
尺寸	0	1	1	0	0	3
羽化	0	7	7	0	0	0
才华横溢	0	1	0	0	0	1
参照	0	0	0	0	4	7
和声	0	5	54	0	0	1
咯咯	0	3	8	0	0	0
终点	0	4	6	0	0	1
卓绝	0	0	3	0	0	0
天蝎座	0	1	0	0	0	0
雕刻家	0	0	12	0	0	0
脊梁	0	1	6	1	0	4
纸片	0	0	2	0	0	1
消痛贴	0	0	1	0	0	0
观测	0	0	2	0	0	16
石匠	0	1	23	0	0	1
肝病	0	4	103	2	3	0
无所事事	0	1	0	0	0	2
灯会	0	0	4	0	0	7
古泽	0	0	2	0	0	0
桥孔	0	0	1	0	0	0
石化	0	69	12682	115	0	9
吊桥	0	0	30	0	0	1
胡涂	0	4	7	0	0	0
咬咬	0	1	0	0	0	1
纸牌	0	0	6	0	0	1
繁育	0	0	3051	2	0	9
矿冶	0	3	616	0	0	1
野蛮	0	3	2	0	0	1
短号	0	0	4	0	0	0
非盈利	0	0	2	0	0	1
月薪	0	1	4	0	0	2
宫泽	0	0	2	0	0	0
名校	0	0	7	0	0	0
演示	0	0	26	1	0	3
白肉	0	0	5	0	0	0
机群	0	0	1	0	0	1
发潮	0	0	1	0	0	0
红生	0	16	49	1	0	0
表面	0	6	2916	0	0	34
联结	0	2	14	0	0	4
计算机	0	62	12309	37	7	75
同样	0	1	1	0	0	81
联组	0	0	11	0	0	0
滑润油	0	0	5	0	0	0
细点	0	0	1	0	0	0
酉阳	0	6	19	0	0	0
随风倒	0	0	3	0	0	0
水利厅	0	2	16	1	0	2
裙装	0	0	1	0	0	0
清馨	0	19	58	0	0	0
灵丘	0	16	43	0	0	0
瀛海威	0	1	6	0	0	5
后果	0	2	8	0	0	31
树敌	0	1	0	0	0	0
本能	0	1	13	0	0	2
滤纸	0	0	156	0	0	0
咪咪	0	21	71	0	0	0
阿尔卑斯山	0	0	2	0	0	0
学生	0	113	539	158	22	262
劳金	0	1	1	0	0	0
灌区	0	0	64	3	0	2
脊柱	0	2	14	0	0	1
胃炎	0	0	1	0	0	0
向来	0	0	2	0	0	3
晨风	0	55	166	0	0	2
原由	0	0	1	0	0	1
原田	0	4	45	0	0	0
印章	0	3	489	4	0	1
水磨坊	0	1	7	0	0	1
宪法	0	1	4	1	0	39
西瓜	0	39	432	11	0	7
咯吱	0	0	2	0	0	0
原生	0	21	159	0	0	0
宛城区	0	18	271	0	0	2
盈盈	0	24	114	0	0	3
周岁	0	1	0	0	0	4
缸房	0	0	2	0	0	0
华约	0	2	3	0	0	0
通力合作	0	0	1	0	0	5
活性炭	0	10	2316	8	0	0
后来	2	1	5	0	0	66
机缘	0	2	5	0	0	0
有价证券	0	0	1	0	0	9
检修	0	1	665	2	0	8
湖边	0	1	10	0	0	6
合格	0	0	9	0	0	71
盗用	1	0	0	0	0	2
十三陵	0	0	110	0	0	4
耐蚀	0	0	4	0	0	0
扶残助残	0	0	1	0	0	0
导报	0	0	29	3	0	0
桌布	0	0	6	0	0	1
测绘局	0	0	3	0	0	2
清香	0	26	160	1	0	2
病院	0	0	2	1	0	0
装订	0	2	570	3	0	3
华纳	0	69	611	0	0	5
绝活	0	0	3	0	0	1
寻找	1	13	14	0	1	71
罗干	0	1	0	0	0	33
黄金时代	0	4	14	0	0	1
本纪	0	2	6	0	0	0
衣钵	0	0	1	0	0	0
群雕	0	0	2	0	0	1
生产线	0	0	42	4	0	31
未经	6	8	10	0	0	14
桥墩	0	3	25	0	0	3
桂山镇	0	0	8	0	0	0
衙门	0	1	24	0	0	0
装装	0	0	5	0	0	1
哈勃	0	7	77	0	0	9
氟橡胶	0	0	11	0	0	0
群雄	0	11	35	0	0	2
衣钩	0	0	1	0	0	0
酒钢	0	39	20	0	0	3
酋长	0	3	3	0	0	0
华联	0	298	3194	5	0	4
嫁衣	0	3	36	0	0	0
疾风	0	7	11	0	0	0
于都县	0	16	39	0	0	1
右江	0	9	38	0	0	0
灶具	0	1	175	1	0	1
鲜牛奶	0	0	9	0	0	0
夹金山	0	0	9	0	0	0
安全柜	0	0	2	0	0	0
万古流芳	0	1	2	0	0	0
条码	0	8	1107	10	0	2
皮箱	0	0	10	0	0	0
客流	0	0	1	0	0	9
加长	0	0	7	0	0	2
林照	0	1	1	0	0	0
哥们	0	0	24	0	0	0
条石	0	0	9	0	0	0
南缘	0	0	3	0	0	1
罐式	0	0	97	0	0	2
统治	0	0	2	0	15	11
吉安县	0	30	31	0	0	0
脂油	0	0	10	0	0	0
监督	1	1	1113	9	3	273
布拖县	0	3	1	0	0	5
查查	0	7	5	0	0	0
秀屿镇	0	0	3	0	0	0
柑橘	0	16	258	3	0	0
热辣辣	0	1	2	0	0	0
对抗	0	0	2	0	0	17
渝水区	0	36	400	0	0	0
对折	0	0	0	0	1	0
酒铺	0	1	5	5	0	0
发火	0	0	11	0	0	0
卷筒	0	0	32	0	0	0
咸味	0	1	2	0	0	0
嫩草	0	0	1	0	0	0
规模	0	1	15	1	4	276
木纹	0	1	34	0	0	1
火力	0	4	12	0	0	2
单缸	0	0	1	0	0	0
哪个	0	0	2	0	0	20
官渡	0	10	142	0	0	0
银屑病	0	0	8	3	0	0
剑麻	0	2	127	1	0	0
君权	0	0	8	0	0	0
马驹桥	0	0	99	0	0	0
山口	0	19	609	0	0	4
包裹	0	0	18	0	0	8
装裱	0	0	82	5	0	0
小心	0	0	5	0	0	8
罗布	0	5	19	0	0	0
岗位	0	0	14	0	0	124
桌子	0	0	3	0	0	15
水东乡	0	0	4	0	0	3
羽冠	0	2	6	0	0	0
有色	0	32	1209	1	0	2
羊城	0	65	153	0	0	3
矿务	0	0	80	2	0	0
高级	0	30	1243	1	11	116
子目	0	2	0	0	0	0
翻译	0	4	3066	29	1	20
至今	0	0	1	0	4	68
自信	0	12	32	0	0	12
实测	0	0	1	0	0	1
机米	0	0	13	0	0	0
自保	0	0	1	0	0	0
翩跹	0	0	3	0	0	2
台江	0	29	543	0	0	0
包装	0	41	71931	214	0	29
温顺	0	2	6	0	0	0
学理	0	1	8	0	0	0
灵光	0	10	77	2	0	1
石向	0	3	0	0	0	0
印刷品	0	1	107	1	0	1
朴素	0	3	2	0	0	15
翻箱倒柜	0	0	1	0	0	0
滴翠	0	0	2	0	0	2
月色	0	2	22	0	0	0
和好	0	5	11	0	0	0
宫殿	0	5	10	0	0	1
可汗	0	1	19	0	0	0
至交	0	0	1	0	0	0
美食	0	30	810	24	0	4
包袱	0	0	1	0	0	29
驰誉	0	8	51	0	0	0
研修	0	0	86	0	0	0
居士	0	3	30	0	0	0
旋转门	0	1	19	5	0	0
至亲	0	0	1	0	0	0
小影	0	2	10	0	0	0
皮筋	0	0	4	0	0	0
长葛市	0	2055	432	0	0	1
安德里	0	2	3	0	0	0
胪溪	0	0	1	0	0	0
油郭乡	0	0	2	0	0	0
小径	0	0	6	0	0	1
就学	0	0	2	0	0	1
炊事	0	2	228	0	0	1
梅花山	0	1	19	0	0	0
相片	0	0	10	0	0	2
干燥箱	0	0	5	0	0	0
自然资源	0	0	28	0	0	9
街门	0	0	32	1	0	0
展团	0	0	1	0	0	2
相爱	0	2	4	0	0	0
卤素	0	0	9	0	0	0
聂荣	0	5	1	0	0	2
纸烟	0	0	2	0	0	0
安澜	0	3	53	0	0	0
南纬	0	0	8	0	0	1
峨嵋山	0	6	6	0	0	0
美国	80	6011	549	8	3	1181
缘故	0	0	1	0	0	5
单线	0	2	1	0	0	4
甲骨文	0	16	68	0	0	0
植物园	0	0	28	45	0	1
宝洁	0	29	288	0	0	0
山南	0	36	186	0	0	2
华美	0	755	3998	2	0	1
美餐	0	0	5	0	0	0
自修	0	0	4	0	0	0
空间科学	0	0	2	0	0	4
瞳孔	0	2	5	0	0	0
脐橙	0	13	395	3	0	0
阿富汗	0	5	1	0	0	14
石原	0	0	8	0	0	0
澄清	0	0	4	0	0	4
抽油烟机	0	0	7	0	2	1
商丘站	0	0	1	0	0	0
晚霞	0	0	36	0	0	2
演算	0	0	1	0	0	0
嫩芽	0	0	4	0	0	0
岗亭	0	0	26	1	0	7
胶泥	0	0	19	0	0	0
皮糖	0	0	1	0	0	0
小弟	0	3	18	0	0	0
助长	0	0	4	0	0	14
灯具	0	13	3842	19	0	2
盐碱	0	0	3	0	0	0
寒暑	0	0	3	0	0	4
吸收	0	0	17	0	1	74
晚餐	0	0	0	0	1	5
小引	0	1	0	0	0	0
常山县	0	851	160	0	0	0
百花	0	86	514	0	0	6
腰带	0	2	359	1	0	4
山区	0	11	9675	8	0	121
局外	0	0	1	0	0	0
秦皇岛市	0	7560	263	0	0	2
媒质	0	0	2	0	0	0
品味	0	49	166	0	0	4
完满	0	0	1	0	0	1
柳条	0	1	44	0	0	0
九龙壁	0	0	4	0	0	0
司法	0	5	283	1	0	40
字画	0	1	123	4	0	3
皇姑区	0	1	72	0	0	0
友爱	0	21	119	0	0	2
白花	0	2	32	0	0	0
来来往往	0	4	2	0	0	0
龙卷风	0	19	36	0	0	0
古隆中	0	0	1	0	0	0
表链	0	0	1	0	0	0
客气	0	0	25	0	0	4
名模	0	3	14	0	0	0
山包	0	0	7	0	0	3
角楼	0	0	57	0	0	0
街面	0	1	2	0	0	1
启明	0	88	657	3	0	0
金蒙	0	1	41	0	0	0
各款	0	0	4	0	0	1
富有	0	33	112	0	0	49
杂粮	0	11	557	3	0	0
至于	2	0	5	0	0	32
哥俩	0	17	73	0	0	4
柳杉	0	0	2	0	0	0
羊圈	0	1	1	0	0	2
晚风	0	3	2	0	0	0
自供	0	1	0	0	0	0
百色	0	84	400	1	0	2
右派	0	0	0	0	6	1
联谊会	0	0	15	65	0	31
衡阳	0	2394	1447	3	0	8
灯光	0	5	3138	22	0	18
白芍	0	0	2	2	0	0
医药	0	96	27768	168	0	63
总参谋部	0	0	6	0	0	7
密林	0	1	10	0	0	3
尽头	0	0	2	0	0	1
少年	0	5	62	1	1	42
南翼	0	0	2	0	0	5
朱红	0	51	3	0	0	0
普陀	0	21	258	1	0	1
烘干器	0	0	1	0	0	0
柳木	0	2	9	0	0	0
晨雾	0	0	15	0	0	0
学有所成	0	0	1	0	0	2
云岩区	0	4	41	0	0	1
诺丁汉	0	0	2	0	0	0
白色	1	12	45	0	0	15
小康	0	59	300	0	0	93
自从	3	0	0	0	2	19
桥头	0	91	1243	1	0	2
表针	0	0	2	0	0	0
火具	0	0	5	0	0	0
肥瘦	0	0	6	0	0	1
湘鄂赣	0	0	1	0	0	0
红狐	0	15	25	0	0	0
百般	0	0	4	0	0	0
丹麦王国	0	3	0	0	0	1
边角料	0	1	26	0	0	0
山势	0	0	1	0	0	1
垃圾车	0	0	25	6	0	0
桔子	0	19	60	0	0	4
职能	0	1	25	0	1	68
华能	0	234	1920	2	0	0
品名	0	3	37	0	0	2
咿呀	0	9	13	0	0	1
绿林	0	20	270	0	0	0
松田	0	42	224	0	0	0
给水	0	0	493	0	0	2
呈报	1	1	0	0	0	2
宿根	0	0	23	0	0	0
占线	0	0	1	0	0	1
激昂	0	0	3	0	0	4
卢旺达	0	1	2	0	0	2
小庄	0	3	54	2	0	0
金莲	0	15	63	1	0	1
绿杨	0	2	44	0	0	0
纵火	0	0	0	0	1	1
金菊	0	7	45	0	0	2
碧螺春	0	0	7	0	0	0
宁连路	0	0	1	0	0	2
萝卜干	0	0	2	0	0	0
经济	6	74	24105	12	8	2657
小年	0	1	6	0	0	2
野营	0	4	160	1	0	1
历程	0	3	13	0	0	38
安溪	0	445	725	0	0	1
草药店	0	0	3	25	0	0
发热	0	1	136	0	0	2
生产者	0	0	5	0	0	6
宾格	0	0	27	0	0	0
盐矿	0	0	50	13	0	0
发烧	0	8	27	0	0	2
春麦	0	0	4	0	0	0
制高点	0	1	10	0	0	6
火光	0	1	41	0	0	1
自传	0	0	3	0	0	3
至上	0	18	107	0	0	2
宣武	0	10	633	0	0	0
开发业	0	0	1	0	0	1
肥皂	0	1	36	0	1	1
向阳花	0	4	32	0	0	0
安源	0	50	366	0	0	0
周庄	0	12	175	0	0	0
野葛	0	0	20	0	0	0
亚硫酸	0	0	2	0	0	0
宗法	0	0	2	0	0	0
桐子	0	3	18	0	0	0
波尔多	0	3	25	0	0	3
升腾	0	24	95	1	0	2
南美	0	40	168	0	0	8
盾牌	0	10	90	0	0	1
原盐	0	1	4	0	0	0
吕梁	0	186	272	0	0	29
周年	0	1	1	0	0	128
孤独	0	11	9	0	0	12
果然	0	11	16	0	0	6
小帽	0	2	0	0	0	0
肉禽	0	0	89	0	0	0
钢化玻璃	0	1	533	3	0	0
史河	0	0	2	0	0	1
矿区	0	12	1542	29	0	14
白药	0	0	80	0	0	2
一呼百应	0	8	7	0	0	0
格子	0	20	130	2	0	1
经济危机	0	1	0	0	0	8
儋州市	0	303	98	0	0	0
柚木	0	3	25	0	0	0
欢欣鼓舞	0	0	2	0	0	7
红灯笼	0	13	46	0	0	5
尖峰	0	35	253	0	0	0
野菜	0	7	114	1	0	2
瞬康	0	1	10	1	0	0
酝酿	0	2	4	0	0	9
校庆	0	0	2	0	1	0
而且	2	0	0	0	0	357
二郎庙	0	0	5	0	0	0
自办	0	2	4	0	3	4
柘林	0	2	15	0	0	0
自力	0	17	296	0	0	0
板牙	0	0	1	0	0	0
山凹	0	0	5	0	0	0
自助	0	6	152	0	0	1
自动	0	24	3618	2	1	27
娴静	0	1	7	0	0	1
佳木斯	0	3117	684	0	0	6
尝尝	0	0	2	0	0	2
研制	2	1	625	1	52	99
小巧	0	6	13	0	0	0
企业界	0	0	1	0	0	16
褐藻	0	0	5	0	0	0
柑桔	0	11	284	3	0	9
小巷	0	0	5	0	0	7
白莲	0	14	165	0	0	12
石器	0	3	28	0	0	1
监禁	0	0	0	0	1	1
福利社	0	0	9	2	0	0
掌上明珠	0	5	8	0	0	1
杂种	0	1	4	0	0	0
查明	0	4	1	0	0	10
太阳电池	0	0	3	0	0	0
剧院	0	0	29	29	1	31
枉然	0	0	1	0	0	0
脚步	0	0	3	0	0	11
阳高县	0	52	51	0	0	0
自制	0	0	17	1	0	11
酚醛	0	0	12	0	0	0
山西省	0	15910	122	0	0	54
金药	0	3	27	0	0	0
射影	0	0	2	0	0	0
破产	0	0	116	0	0	52
清静	0	2	6	0	0	1
白菜	0	4	20	0	0	4
株州	0	89	36	0	0	0
金融家	0	0	4	0	0	1
纯碱	0	0	33	0	0	0
山前	0	7	78	0	0	0
原点	0	14	90	0	0	0
督查	0	0	2	0	0	0
屈场	0	0	4	0	0	0
封志	0	2	3	0	0	0
劳资	0	0	6	0	0	1
集装箱船	0	0	2	0	0	2
盘石	0	7	101	0	0	0
半程	0	2	15	0	0	0
潞河	0	2	31	0	0	0
渔钩	0	0	11	0	0	0
纸盒	0	0	265	2	0	2
展品	0	0	19	0	0	6
宾朋	0	3	21	0	0	1
经理	0	6	2349	282	29	55
呈子	0	0	2	0	0	0
文学系	0	0	1	0	0	1
核子	0	5	30	0	0	0
溶胶	0	1	51	0	0	0
升空	0	0	23	0	0	12
娴雅	0	2	8	0	0	0
解毒	0	0	10	0	0	0
激情	0	19	32	0	0	16
某某	0	41	122	0	0	4
绝版	0	4	3	0	0	2
肿瘤	0	5	127	1	0	12
古板	0	0	16	0	0	0
古松	0	5	11	0	0	0
大厂县	0	8	13	0	0	0
封建	0	5	2	0	0	14
老财	0	0	2	0	0	0
可是	3	4	6	0	0	61
根子	0	1	22	0	0	5
右方	0	0	23	0	0	0
呼唤	0	1	3	0	1	22
群婚	0	0	1	0	0	0
哈尔滨市	0	6296	435	1	0	20
基督教	0	7	42	1	0	10
赞皇县	0	42	25	0	0	1
山冈	0	1	8	0	0	1
名护	0	0	1	0	0	0
柏树	0	10	81	0	0	1
胃病	0	1	6	0	0	1
花生豆	0	1	0	0	0	0
